gap_id,month,category,gap_type,candidate_file,candidate_path,candidate_document_type,matched_keywords,matched_text_snippet,candidate_reason,confidence,recommended_action
GAP-058,2025-04,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,Entgeltbescheinigungen 04-2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 04-2025.pdf,Payroll,04-2025; 04.2025; 04/2025; april 2025; bezahlt; offen; rechnung; telefon; versicherung,Entgeltbescheinigungen 04-2025.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 04-2025.pdf Lohnjournal Pers.-Nr. St. Kl. Konf. AN/Eheg. Ki.F,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-058,2025-04,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,Entgeltbescheinigungen 04-2025__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 04-2025__copy2.pdf,Payroll,04-2025; 04.2025; 04/2025; april 2025; bezahlt; offen; rechnung; telefon; versicherung,Entgeltbescheinigungen 04-2025__copy2.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 04-2025__copy2.pdf Lohnjournal Pers.-Nr. St. Kl. Konf.,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-058,2025-04,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,Entgeltbescheinigungen 04-2025__copy3.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 04-2025__copy3.pdf,Payroll,04-2025; 04.2025; 04/2025; april 2025; bezahlt; offen; rechnung; telefon; versicherung,Entgeltbescheinigungen 04-2025__copy3.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 04-2025__copy3.pdf Lohnjournal Pers.-Nr. St. Kl. Konf.,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-058,2025-04,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,Lohnauswertungen.pdf,00_INBOX - Входящи - Eingang/Accounting/ihrelohnauswertungenapril2025/Lohnauswertungen.pdf,Payroll,04.2025; 04/2025; april 2025; bezahlt; offen; rechnung; telefon; versicherung, Martin Zahariev 902 09.04.2025 10001 Usti Nad Labem 27 1 ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-058,2025-04,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,Lohnauswertungen__copy10.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/Lohnauswertungen__copy10.pdf,Payroll,04.2025; 04/2025; april 2025; bezahlt; offen; rechnung; telefon; versicherung, Martin Zahariev 902 09.04.2025 10001 Usti Nad Labem 27 1 ,month matched; category/type keywords matched; duplicate-folder candidate,MEDIUM,NEED_MANUAL_REVIEW
GAP-059,2025-04,tax,MISSING_STRICT_TAX_STATUS,Entgeltbescheinigungen 04-2025.pdf,00_INBOX - Входящи - Eingang/Accounting/2025/Entgeltbescheinigungen 04-2025.pdf,Payroll,04-2025; 04.2025; 04/2025; april 2025; finanzamt; lohnsteuer; zahlung,Entgeltbescheinigungen 04-2025.pdf 00_INBOX - Входящи - Eingang/Accounting/2025/Entgeltbescheinigungen 04-2025.pdf Lohnjournal Pers.-Nr. St. Kl. Konf. AN/Eheg. Ki.Frb. BGRS Name GV St.Tg. SV,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-059,2025-04,tax,MISSING_STRICT_TAX_STATUS,Entgeltbescheinigungen 04-2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 04-2025.pdf,Payroll,04-2025; 04.2025; 04/2025; april 2025; finanzamt; lohnsteuer; zahlung,Entgeltbescheinigungen 04-2025.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 04-2025.pdf Lohnjournal Pers.-Nr. St. Kl. Konf. AN/Eheg. Ki.F,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-059,2025-04,tax,MISSING_STRICT_TAX_STATUS,Entgeltbescheinigungen 04-2025__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 04-2025__copy2.pdf,Payroll,04-2025; 04.2025; 04/2025; april 2025; finanzamt; lohnsteuer; zahlung,Entgeltbescheinigungen 04-2025__copy2.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 04-2025__copy2.pdf Lohnjournal Pers.-Nr. St. Kl. Konf.,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-059,2025-04,tax,MISSING_STRICT_TAX_STATUS,Entgeltbescheinigungen 04-2025__copy3.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 04-2025__copy3.pdf,Payroll,04-2025; 04.2025; 04/2025; april 2025; finanzamt; lohnsteuer; zahlung,Entgeltbescheinigungen 04-2025__copy3.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 04-2025__copy3.pdf Lohnjournal Pers.-Nr. St. Kl. Konf.,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-059,2025-04,tax,MISSING_STRICT_TAX_STATUS,Tabelle nach § 175 InsO mit Grund des Bestreitens.pdf,00_INBOX - Входящи - Eingang/Accounting/Tabelle nach § 175 InsO mit Grund des Bestreitens.pdf,Health Insurance,04.2025; einkommensteuer; finanzamt; gewerbesteuer; stadt chemnitz; umsatzsteuer; zahlung,"en (Auszug aus dem Betriebsprüfungsbericht). 10.093,98 EUR AN-Anteile für die Zeit 01.04.2025 bis 30.06.2025, AN: C. Boroda, C. Bogdan, P. Trifonov, A. Arbone, T. Dragan, A. Musteate, C. Raicu, R. Radulin, I. Coretchi, A. Feraru, C. Petrea, I. Milc",month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-059,2025-04,tax,MISSING_STRICT_TAX_STATUS,Tabelle nach § 175 InsO mit Grund des Bestreitens.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Tabelle nach § 175 InsO mit Grund des Bestreitens.pdf,Health Insurance,04.2025; einkommensteuer; finanzamt; gewerbesteuer; stadt chemnitz; umsatzsteuer; zahlung,"en (Auszug aus dem Betriebsprüfungsbericht). 10.093,98 EUR AN-Anteile für die Zeit 01.04.2025 bis 30.06.2025, AN: C. Boroda, C. Bogdan, P. Trifonov, A. Arbone, T. Dragan, A. Musteate, C. Raicu, R. Radulin, I. Coretchi, A. Feraru, C. Petrea, I. Milc",month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-060,2025-04,Enrico,PARTIAL_ENRICO_NO_MAIN_GUTSCHRIFT,gutschrift April 2025 zahariev.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/gutschrift April 2025 zahariev.pdf,Health Insurance,04.2025; abschlag coincident; april 2025; enrico; gutschrift; sachsenpower, R0555-300425-61-2025 30.04.2025 Leistungszeitraum vom 01.04.2025 – 30.04.2025 Pos. Art der Leistung Preis/Einheit ,month matched; category/type keywords matched,HIGH,USE_EXISTING
GAP-060,2025-04,Enrico,PARTIAL_ENRICO_NO_MAIN_GUTSCHRIFT,gutschrift April 2025 zahariev__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/gutschrift April 2025 zahariev__copy2.pdf,Health Insurance,04.2025; abschlag coincident; april 2025; enrico; gutschrift; sachsenpower, R0555-300425-61-2025 30.04.2025 Leistungszeitraum vom 01.04.2025 – 30.04.2025 Pos. Art der Leistung Preis/Einheit ,month matched; category/type keywords matched,HIGH,USE_EXISTING
GAP-060,2025-04,Enrico,PARTIAL_ENRICO_NO_MAIN_GUTSCHRIFT,gutschrift April 2025 zahariev__copy3.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/gutschrift April 2025 zahariev__copy3.pdf,Health Insurance,04.2025; abschlag coincident; april 2025; enrico; gutschrift; sachsenpower, R0555-300425-61-2025 30.04.2025 Leistungszeitraum vom 01.04.2025 – 30.04.2025 Pos. Art der Leistung Preis/Einheit ,month matched; category/type keywords matched,HIGH,USE_EXISTING
GAP-060,2025-04,Enrico,PARTIAL_ENRICO_NO_MAIN_GUTSCHRIFT,gutschrift April 2025 zahariev.pdf,00_INBOX - Входящи - Eingang/Accounting/fwdperemailsendengutschriftapril2025zahariev_pdf/gutschrift April 2025 zahariev.pdf,Health Insurance,04.2025; abschlag coincident; april 2025; gutschrift; sachsenpower, R0555-300425-61-2025 30.04.2025 Leistungszeitraum vom 01.04.2025 – 30.04.2025 Pos. Art der Leistung Preis/Einheit ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-060,2025-04,Enrico,PARTIAL_ENRICO_NO_MAIN_GUTSCHRIFT,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,00_INBOX - Входящи - Eingang/Accounting/8. Überweisungsnachweise bzw. Barzahlungsquittungen/# 2024/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,Health Insurance,04.2025; abrechnung; enrico; gutschrift; weissflog,9ZZZ00000000001 SVWZ+Kfz-Steuer fuer C NO 2 57 fuer die Zeit vom 08.04.2024 bis zum 07.04.2025 Kas senzeichen K11720879777 ZENTRALES FINANZWESEN DES BUNDES (ZFB) -ZENTRALKASSE-; BIC: PBNKDEFFXXX; IBAN: DE11 3701 0050 0980 6705 03 SEPA-LASTSCHRIFT 08.04.,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-061,2025-05,payroll,MISSING_STRICT_TOTALS,Entgeltbescheinigungen 05-2025.pdf,00_INBOX - Входящи - Eingang/Accounting/2025/Entgeltbescheinigungen 05-2025.pdf,Payroll,05-2025; 05.2025; 05/2025; entgeltabrechnung; entgeltbescheinigung; lohn; lohnabrechnung; lohnjournal; mai 2025,Entgeltbescheinigungen 05-2025.pdf 00_INBOX - Входящи - Eingang/Accounting/2025/Entgeltbescheinigungen 05-2025.pdf Lohnjournal Pers.-Nr. St. Kl. Konf. AN/Eheg. Ki.Frb. BGRS Name GV St.Tg. SV,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-061,2025-05,payroll,MISSING_STRICT_TOTALS,Entgeltbescheinigungen 05-2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 05-2025.pdf,Payroll,05-2025; 05.2025; 05/2025; entgeltabrechnung; entgeltbescheinigung; lohn; lohnabrechnung; lohnjournal; mai 2025,Entgeltbescheinigungen 05-2025.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 05-2025.pdf Lohnjournal Pers.-Nr. St. Kl. Konf. AN/Eheg. Ki.F,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-061,2025-05,payroll,MISSING_STRICT_TOTALS,Entgeltbescheinigungen 05-2025__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 05-2025__copy2.pdf,Payroll,05-2025; 05.2025; 05/2025; entgeltabrechnung; entgeltbescheinigung; lohn; lohnabrechnung; lohnjournal; mai 2025,Entgeltbescheinigungen 05-2025__copy2.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 05-2025__copy2.pdf Lohnjournal Pers.-Nr. St. Kl. Konf.,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-061,2025-05,payroll,MISSING_STRICT_TOTALS,Entgeltbescheinigungen 05-2025__copy3.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 05-2025__copy3.pdf,Payroll,05-2025; 05.2025; 05/2025; entgeltabrechnung; entgeltbescheinigung; lohn; lohnabrechnung; lohnjournal; mai 2025,Entgeltbescheinigungen 05-2025__copy3.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 05-2025__copy3.pdf Lohnjournal Pers.-Nr. St. Kl. Konf.,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-061,2025-05,payroll,MISSING_STRICT_TOTALS,Lohnauswertungen.pdf,00_INBOX - Входящи - Eingang/Accounting/ihrelohnauswertungenapril2025/Lohnauswertungen.pdf,Payroll,05.2025; 202505; entgeltabrechnung; entgeltbescheinigung; lohn; lohnabrechnung; lohnauswertung; lohnjournal; mai 2025, Martin Zahariev 90D 13.05.2025 10001 Usti Nad Labem 27 1 ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-061,2025-05,payroll,MISSING_STRICT_TOTALS,Lohnauswertungen.pdf,00_INBOX - Входящи - Eingang/Accounting/ihrelohnauswertungenmai2025/Lohnauswertungen.pdf,Payroll,05.2025; 05/2025; entgeltabrechnung; entgeltbescheinigung; lohn; lohnabrechnung; lohnauswertung; lohnjournal; mai 2025, Martin Zahariev C04 15.05.2025 10001 Usti Nad Labem 27 1 ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-061,2025-05,payroll,MISSING_STRICT_TOTALS,Lohnauswertungen__copy10.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/Lohnauswertungen__copy10.pdf,Payroll,05.2025; 202505; entgeltabrechnung; entgeltbescheinigung; lohn; lohnabrechnung; lohnauswertung; lohnjournal; mai 2025, Martin Zahariev 90D 13.05.2025 10001 Usti Nad Labem 27 1 ,month matched; category/type keywords matched; duplicate-folder candidate,MEDIUM,NEED_MANUAL_REVIEW
GAP-061,2025-05,payroll,MISSING_STRICT_TOTALS,Lohnauswertungen__copy14.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/Lohnauswertungen__copy14.pdf,Payroll,05.2025; 05/2025; entgeltabrechnung; entgeltbescheinigung; lohn; lohnabrechnung; lohnauswertung; lohnjournal; mai 2025, Martin Zahariev C04 15.05.2025 10001 Usti Nad Labem 27 1 ,month matched; category/type keywords matched; duplicate-folder candidate,MEDIUM,NEED_MANUAL_REVIEW
GAP-062,2025-05,health insurance,MISSING_STRICT_STATUS_AMOUNTS,Entgeltbescheinigungen 05-2025.pdf,00_INBOX - Входящи - Eingang/Accounting/2025/Entgeltbescheinigungen 05-2025.pdf,Payroll,05-2025; 05.2025; 05/2025; aok; barmer; bkk; dak; kkh; krankenkasse; mai 2025; sozialversicherung; techniker; tk; viactiv,Entgeltbescheinigungen 05-2025.pdf 00_INBOX - Входящи - Eingang/Accounting/2025/Entgeltbescheinigungen 05-2025.pdf Lohnjournal Pers.-Nr. St. Kl. Konf. AN/Eheg. Ki.Frb. BGRS Name GV St.Tg. SV,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-062,2025-05,health insurance,MISSING_STRICT_STATUS_AMOUNTS,Entgeltbescheinigungen 05-2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 05-2025.pdf,Payroll,05-2025; 05.2025; 05/2025; aok; barmer; bkk; dak; kkh; krankenkasse; mai 2025; sozialversicherung; techniker; tk; viactiv,Entgeltbescheinigungen 05-2025.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 05-2025.pdf Lohnjournal Pers.-Nr. St. Kl. Konf. AN/Eheg. Ki.F,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-062,2025-05,health insurance,MISSING_STRICT_STATUS_AMOUNTS,Entgeltbescheinigungen 05-2025__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 05-2025__copy2.pdf,Payroll,05-2025; 05.2025; 05/2025; aok; barmer; bkk; dak; kkh; krankenkasse; mai 2025; sozialversicherung; techniker; tk; viactiv,Entgeltbescheinigungen 05-2025__copy2.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 05-2025__copy2.pdf Lohnjournal Pers.-Nr. St. Kl. Konf.,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-062,2025-05,health insurance,MISSING_STRICT_STATUS_AMOUNTS,Entgeltbescheinigungen 05-2025__copy3.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 05-2025__copy3.pdf,Payroll,05-2025; 05.2025; 05/2025; aok; barmer; bkk; dak; kkh; krankenkasse; mai 2025; sozialversicherung; techniker; tk; viactiv,Entgeltbescheinigungen 05-2025__copy3.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 05-2025__copy3.pdf Lohnjournal Pers.-Nr. St. Kl. Konf.,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-062,2025-05,health insurance,MISSING_STRICT_STATUS_AMOUNTS,Lohnauswertungen.pdf,00_INBOX - Входящи - Eingang/Accounting/ihrelohnauswertungenmai2025/Lohnauswertungen.pdf,Payroll,05.2025; 05/2025; aok; barmer; bkk; dak; kkh; krankenkasse; mai 2025; sozialversicherung; techniker; tk; viactiv, Martin Zahariev C04 15.05.2025 10001 Usti Nad Labem 27 1 ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-062,2025-05,health insurance,MISSING_STRICT_STATUS_AMOUNTS,Lohnauswertungen__copy14.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/Lohnauswertungen__copy14.pdf,Payroll,05.2025; 05/2025; aok; barmer; bkk; dak; kkh; krankenkasse; mai 2025; sozialversicherung; techniker; tk; viactiv, Martin Zahariev C04 15.05.2025 10001 Usti Nad Labem 27 1 ,month matched; category/type keywords matched; duplicate-folder candidate,MEDIUM,NEED_MANUAL_REVIEW
GAP-062,2025-05,health insurance,MISSING_STRICT_STATUS_AMOUNTS,Lohnauswertungen__copy32.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/Lohnauswertungen__copy32.pdf,Payroll,05.2025; 05/2025; aok; barmer; bkk; dak; kkh; krankenkasse; mai 2025; sozialversicherung; techniker; tk; viactiv, Martin Zahariev C04 15.05.2025 10001 Usti Nad Labem 27 1 ,month matched; category/type keywords matched; duplicate-folder candidate,MEDIUM,NEED_MANUAL_REVIEW
GAP-063,2025-05,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,Entgeltbescheinigungen 04-2025.pdf,00_INBOX - Входящи - Eingang/Accounting/2025/Entgeltbescheinigungen 04-2025.pdf,Payroll,05.2025; 202505; bezahlt; mai 2025; offen; rechnung; telefon; versicherung, Martin Zahariev 90D 13.05.2025 10001 Usti Nad Labem 27 1 ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-063,2025-05,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,Lohnauswertungen.pdf,00_INBOX - Входящи - Eingang/Accounting/ihrelohnauswertungenapril2025/Lohnauswertungen.pdf,Payroll,05.2025; 202505; bezahlt; mai 2025; offen; rechnung; telefon; versicherung, Martin Zahariev 90D 13.05.2025 10001 Usti Nad Labem 27 1 ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-063,2025-05,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,Entgeltbescheinigungen 04-2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 04-2025.pdf,Payroll,05.2025; 202505; bezahlt; mai 2025; offen; rechnung; telefon; versicherung, Martin Zahariev 90D 13.05.2025 10001 Usti Nad Labem 27 1 ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-063,2025-05,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,Entgeltbescheinigungen 04-2025__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 04-2025__copy2.pdf,Payroll,05.2025; 202505; bezahlt; mai 2025; offen; rechnung; telefon; versicherung, Martin Zahariev 90D 13.05.2025 10001 Usti Nad Labem 27 1 ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-063,2025-05,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,Entgeltbescheinigungen 04-2025__copy3.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 04-2025__copy3.pdf,Payroll,05.2025; 202505; bezahlt; mai 2025; offen; rechnung; telefon; versicherung, Martin Zahariev 90D 13.05.2025 10001 Usti Nad Labem 27 1 ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-063,2025-05,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,Lohnauswertungen__copy10.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/Lohnauswertungen__copy10.pdf,Payroll,05.2025; 202505; bezahlt; mai 2025; offen; rechnung; telefon; versicherung, Martin Zahariev 90D 13.05.2025 10001 Usti Nad Labem 27 1 ,month matched; category/type keywords matched; duplicate-folder candidate,MEDIUM,NEED_MANUAL_REVIEW
GAP-063,2025-05,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,Lohnauswertungen__copy28.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/Lohnauswertungen__copy28.pdf,Payroll,05.2025; 202505; bezahlt; mai 2025; offen; rechnung; telefon; versicherung, Martin Zahariev 90D 13.05.2025 10001 Usti Nad Labem 27 1 ,month matched; category/type keywords matched; duplicate-folder candidate,MEDIUM,NEED_MANUAL_REVIEW
GAP-064,2025-05,tax,MISSING_STRICT_TAX_STATUS,Entgeltbescheinigungen 05-2025.pdf,00_INBOX - Входящи - Eingang/Accounting/2025/Entgeltbescheinigungen 05-2025.pdf,Payroll,05-2025; 05.2025; 05/2025; finanzamt; lohnsteuer; mai 2025; zahlung,Entgeltbescheinigungen 05-2025.pdf 00_INBOX - Входящи - Eingang/Accounting/2025/Entgeltbescheinigungen 05-2025.pdf Lohnjournal Pers.-Nr. St. Kl. Konf. AN/Eheg. Ki.Frb. BGRS Name GV St.Tg. SV,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-064,2025-05,tax,MISSING_STRICT_TAX_STATUS,Entgeltbescheinigungen 05-2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 05-2025.pdf,Payroll,05-2025; 05.2025; 05/2025; finanzamt; lohnsteuer; mai 2025; zahlung,Entgeltbescheinigungen 05-2025.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 05-2025.pdf Lohnjournal Pers.-Nr. St. Kl. Konf. AN/Eheg. Ki.F,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-064,2025-05,tax,MISSING_STRICT_TAX_STATUS,Entgeltbescheinigungen 05-2025__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 05-2025__copy2.pdf,Payroll,05-2025; 05.2025; 05/2025; finanzamt; lohnsteuer; mai 2025; zahlung,Entgeltbescheinigungen 05-2025__copy2.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 05-2025__copy2.pdf Lohnjournal Pers.-Nr. St. Kl. Konf.,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
